"Barvinok_SkoshenyiTsvit" "Cherniavskyi_VaeVictis" "Fedkovych_Farmazony" "Franko_BoaConstrictor" "Franko_PerekhresniStezhky" "Franko_ZakharBerkut" "Hrinchenko_BratNaBrata" "Hrinchenko_PidTykhymyVerbamy" "Hrinchenko_SeredTemnoiNochi" "Iatskiv_Blyskavytsi" "Kashchenko_BortsiZaPravdu" "Kashchenko_PidKorsunem" "Kashchenko_ZDnipraNaDunai" "Khotkevych_KaminnaDushia" "Kobylianska_Liudyna" "Kobylianska_VNediliuRanoZilliaKopala" "Kobylianska_Zemlia" "Konyskyi_BabaIavdokha" "Konyskyi_KhvoraDusha" "Konyskyi_SemenZhuk" "Koroliv_Chmelyk" "Kotsiubynskyi_TiniZabutykhPredkiv" "Krymskyi_NePorozumiiutsia" "Kulish_ChornaRada" "KulishBilozerska_NeBuloZmalku" "Kvitka_KonotopskaVidma" "Kvitka_KozyrDivka" "Kvitka_SerdeshnaOksana" "Levytskyi_HetmanIvanVyhovskyi" "Makovei_KlopotySavchykhy" "Martovych_Zabobon" "Mordovets_DviDoli" "Myrnyi_Durnytsia" "Myrnyi_KhibaRevutVoly" "Myrnyi_LykhyiPoputav" "Nazaruk_KniazYaroslavOsmomysl" "Pchilka_Tovaryshky" "Romanova_Akula" "Storozhenko_MarkoProkliatyi" "Teslenko_StracheneZhyttie" "Ukrainka_NadMorem" "Ukrainka_Pryiazn" "Ukrainka_Zhal" "Vorobkevych_MestChornohortsia" "Vovchok_DeviatBrativ" "Vovchok_Instytutka" "Vovchok_Kozachka" "Vovchok_VidSebeNeVtechesh" "Vynnychenko_ZapyskyKyrpatohoMefistofelia"
"Barvinok_SkoshenyiTsvit" 0 0.988746629054876 0.986880010966773 0.868319323954979 0.792680499647776 0.781579742558439 1.00401220256131 0.893165001162779 0.908192596921514 0.840519591982221 0.870894304686093 0.873011698529789 0.9511421911859 0.794628450431416 0.837776691279444 0.891099241581474 0.835522618179449 0.955734909127744 1.01412185576539 0.817636194191569 0.889913696470085 0.931411056245589 0.982671257906529 0.839052836996627 0.993571464334213 0.984184869121647 0.962368894784486 0.973415238685744 0.856418656198704 0.98092486338385 0.839915429193796 0.783184817440978 0.973442742673099 0.83464806762477 0.975243414670484 0.780421596554312 0.833293265513064 0.919882676317726 0.839130220032194 1.09137074355927 0.949156490389507 0.85097225463482 0.952619449601681 0.895709455753638 0.984413625487569 0.942485112629326 1.09349879864464 0.99400694423772 0.956599197266551
"Cherniavskyi_VaeVictis" 0.988746629054876 0 1.09286926659918 0.965613245889708 0.918321574052119 0.966844339264681 0.852833943696021 0.876158080620508 0.806878127717924 1.05786646305025 0.907307105155973 0.866275892931704 0.941187904379492 0.903730508046492 1.09150294977171 1.07739553325525 0.960813453207629 0.970166792057658 1.06764456472912 0.901827877717002 0.916136315914138 0.961913281081607 0.927822676822698 0.895735606818141 1.07124539846129 0.983864224438439 0.941263647219046 1.06146913929294 0.990332083535146 1.06193995409826 0.929467663449826 0.876392774239622 0.907243350864997 0.829685570363626 1.05331289064801 0.98412548687585 0.930536836628255 0.987010252192025 0.901576820790979 1.04555563668639 1.03130859414969 0.970682939366829 1.05690630602653 1.02036551636118 0.980853732638434 1.01283443189595 1.17504486757598 1.02722082729788 0.939083341316284
"Fedkovych_Farmazony" 0.986880010966773 1.09286926659918 0 1.03680758453455 0.951287839879014 0.993389835782859 1.09498071427214 1.00769600810364 1.04355448919323 1.06075570055055 1.03461382830973 1.03856640278646 1.08060172190715 0.966713566983082 1.08429483113011 1.15329919048023 1.02723741060883 1.06451745424139 1.07709789625626 0.979257369041293 1.0046418812449 1.11303092711135 1.10024299276531 0.925565927223744 1.11535581774973 1.00121211983121 0.952126175145171 1.07338401268026 1.04443085296816 1.00895111448522 0.969048797146008 0.941255312885228 1.00494755928809 0.978038176130837 1.08926765541952 1.00690384956221 1.02800666559619 1.13220725504549 0.991113983268075 1.14119474972007 1.13400842588734 1.01999466009692 1.15783798666154 0.998487858523476 1.07670982937857 1.06342205750421 1.12460802403695 1.16353505348162 1.14736756043215
"Franko_BoaConstrictor" 0.868319323954979 0.965613245889708 1.03680758453455 0 0.775473605380288 0.787495631213127 0.986800726450565 0.961821162991071 0.930071397012573 0.864391482433613 0.965671429327522 0.923000533204745 0.985321908157768 0.799509038414279 0.897984894159188 0.951253001823341 0.835387878406269 1.07943744881316 1.12988476583178 0.944027375010042 0.908998230545362 0.861739947783811 0.985193600553642 0.965643022338302 1.15202989925173 1.03944539641474 1.01968827552683 1.111629910756 0.986088280719806 1.01599029223279 0.831034437224357 0.866717560928467 1.02586162298926 0.876450678744937 1.10000398701254 0.782194082512355 0.915533619920035 1.03736428644551 0.976577098496497 1.1408217311911 1.01606009503129 0.919241159695594 1.04790697855725 0.961045231130526 1.03244202785382 1.107089108701 1.25617451534962 1.10993926005548 0.994927402585501
"Franko_PerekhresniStezhky" 0.792680499647776 0.918321574052119 0.951287839879014 0.775473605380288 0 0.668533842958828 0.937164837951968 0.891811189337782 0.861068066236414 0.772883166894036 0.895313502006676 0.858843606850958 0.964679476291435 0.732247328881958 0.846013908538802 0.971836071119568 0.801954490872282 0.973518485582013 1.06747326791383 0.816416417232594 0.760893681291993 0.905154748813296 0.9330021613453 0.846171553919215 1.10035145186613 0.97043571949778 0.947949329573641 1.05880226936444 0.943430034790785 0.931748082509869 0.698566719204934 0.86244882074026 0.904010560999684 0.882954792736349 1.09729999166571 0.721422093177339 0.785892746886415 0.957733950063847 0.923662310761339 1.10364660693309 0.918985101390758 0.852904809097006 0.908007812807657 0.974411446925071 1.0262804249214 1.00929824568371 1.18925206740277 1.08054435570062 0.814731043634979
"Franko_ZakharBerkut" 0.781579742558439 0.966844339264681 0.993389835782859 0.787495631213127 0.668533842958828 0 0.942787300307399 0.949637948363755 0.929210781703941 0.861788138157292 0.830034995296735 0.82718542659415 0.891884044362083 0.796677140025002 0.940830892702605 0.935351349392905 0.847551510874169 1.02027975874128 1.09129187507489 0.886725923980588 0.866274270533329 0.890742959596787 1.01291004437524 0.859989814310972 1.08687208258348 0.96563825431693 0.990337785988868 1.06617790486037 0.875143075028674 1.06423098509683 0.838044078349056 0.80527686955795 0.973599460963919 0.906214798653829 1.11086501928301 0.697727812703114 0.897567309295063 1.03966334049741 0.866594208925385 1.13658767041216 1.00661174414569 0.921865006972459 1.0534964121858 0.909426054458789 1.02691633056384 1.05819357292351 1.19734187269327 1.11919856536722 0.978892395393456
"Hrinchenko_BratNaBrata" 1.00401220256131 0.852833943696021 1.09498071427214 0.986800726450565 0.937164837951968 0.942787300307399 0 0.794287561475229 0.748862684406477 1.05216898095396 0.912184815723368 0.889537341349459 0.908041164233551 0.932318614216537 1.16453063913733 1.15048824177154 1.01706898670372 1.00329398818142 1.10492332509217 0.961059147333073 0.850352123487601 0.97153773040655 0.943659368602281 0.946100398971189 1.13832846417948 1.03463531693453 0.976275324319419 1.11950000039729 0.990733525916228 1.12941853780957 0.964579414723847 0.885136967872822 0.974463647491152 0.867649933997891 1.08520590794466 0.985200944542439 0.936302071884328 1.01868885393016 0.912802383413609 1.09165191528319 1.00175553091693 0.943712858381672 1.05345405709816 1.07432432639327 1.02047040690819 1.0774255194843 1.2208135074087 1.10653739295714 0.945252419529267
"Hrinchenko_PidTykhymyVerbamy" 0.893165001162779 0.876158080620508 1.00769600810364 0.961821162991071 0.891811189337782 0.949637948363755 0.794287561475229 0 0.51296092314132 1.01888391218815 0.892236767921509 0.824525152687797 0.92816813846526 0.819174677881983 1.02712572345904 1.03973909424435 0.877720669938024 0.84339870368782 0.952266489386961 0.8054969376936 0.880143936854732 0.978130056571608 0.862728248337231 0.780207408446202 0.970757841912951 0.917491808783147 0.830775098351196 0.929541724312233 0.928146935391033 0.957079922089911 0.865083595659499 0.846365840863338 0.84845252044583 0.691650453172999 0.940175632845237 0.940299971248616 0.876277557770623 0.937914702481438 0.850493616430746 0.985805218864325 1.01674529677104 0.853486082097923 0.975862330391994 1.02052054322178 0.940446684669553 0.892113688008371 1.12484907761849 0.927994591085723 0.926415664593224
"Hrinchenko_SeredTemnoiNochi" 0.908192596921514 0.806878127717924 1.04355448919323 0.930071397012573 0.861068066236414 0.929210781703941 0.748862684406477 0.51296092314132 0 1.01499865271227 0.830586411120536 0.780328784077902 0.858472942685548 0.795748851014793 1.05605302299934 1.03101584027156 0.872322287072728 0.903651098289605 0.980381145578158 0.821810416534441 0.826736859988791 0.960852596025439 0.839305008734225 0.817163846057162 0.972915175092306 0.91914165543068 0.843864442278385 0.938288752460761 0.888736062745343 0.953227760816075 0.82859612253427 0.839303025331075 0.861701057481607 0.717139564323971 0.956359993491789 0.927741278333781 0.877170666565398 0.962516096160085 0.877255940094647 0.968292296007388 1.0003049897208 0.820270642797667 0.964232270069631 1.02499391920772 0.903592808905948 0.932502463201711 1.12938433119671 0.952012892540882 0.904263619236546
"Iatskiv_Blyskavytsi" 0.840519591982221 1.05786646305025 1.06075570055055 0.864391482433613 0.772883166894036 0.861788138157292 1.05216898095396 1.01888391218815 1.01499865271227 0 0.981631715566289 0.977806716725628 1.07859843858356 0.832548441201923 0.84645972796079 0.962111070972974 0.856566469702984 1.05230336283724 1.15112908832396 0.936963811694543 0.86587792372948 0.951363717353413 1.02395740909151 0.990006520068577 1.13804888639191 1.08128503620891 1.09374061283776 1.09854360334704 0.992769846883356 1.02309506033537 0.8372505040047 0.974323295965696 1.04571252482758 1.01468658837191 1.11658687456151 0.825779230637287 0.908718862179341 0.946272955207183 1.01092785057832 1.1534490561586 0.964377294142628 0.905213222478769 0.982536454140854 1.03477037181226 1.08521718085315 1.05791050848673 1.21932646585759 1.10636166624214 0.88462718905635
