"Barvinok_SkoshenyiTsvit" "Cherniavskyi_VaeVictis" "Fedkovych_Farmazony" "Franko_BoaConstrictor" "Franko_PerekhresniStezhky" "Franko_ZakharBerkut" "Hrinchenko_BratNaBrata" "Hrinchenko_PidTykhymyVerbamy" "Hrinchenko_SeredTemnoiNochi" "Iatskiv_Blyskavytsi" "Kashchenko_BortsiZaPravdu" "Kashchenko_PidKorsunem" "Kashchenko_ZDnipraNaDunai" "Khotkevych_KaminnaDushia" "Kobylianska_Liudyna" "Kobylianska_VNediliuRanoZilliaKopala" "Kobylianska_Zemlia" "Konyskyi_BabaIavdokha" "Konyskyi_KhvoraDusha" "Konyskyi_SemenZhuk" "Koroliv_Chmelyk" "Kotsiubynskyi_TiniZabutykhPredkiv" "Krymskyi_NePorozumiiutsia" "Kulish_ChornaRada" "KulishBilozerska_NeBuloZmalku" "Kvitka_KonotopskaVidma" "Kvitka_KozyrDivka" "Kvitka_SerdeshnaOksana" "Levytskyi_HetmanIvanVyhovskyi" "Makovei_KlopotySavchykhy" "Martovych_Zabobon" "Mordovets_DviDoli" "Myrnyi_Durnytsia" "Myrnyi_KhibaRevutVoly" "Myrnyi_LykhyiPoputav" "Nazaruk_KniazYaroslavOsmomysl" "Pchilka_Tovaryshky" "Romanova_Akula" "Storozhenko_MarkoProkliatyi" "Teslenko_StracheneZhyttie" "Ukrainka_NadMorem" "Ukrainka_Pryiazn" "Ukrainka_Zhal" "Vorobkevych_MestChornohortsia" "Vovchok_DeviatBrativ" "Vovchok_Instytutka" "Vovchok_Kozachka" "Vovchok_VidSebeNeVtechesh" "Vynnychenko_ZapyskyKyrpatohoMefistofelia"
"Barvinok_SkoshenyiTsvit" 0 1.00143649249952 1.14811715687293 0.922504273590498 0.795327797224442 0.773699459412664 1.06456759650119 0.971768980440324 0.969277476867583 0.901967982067684 0.882018641125217 0.912359287482368 1.03254704142384 0.822714621698648 0.832164867653551 0.938309353715104 0.963979175383208 1.05998443218428 1.15397183330365 0.900777699748453 0.976481638893217 0.928330036575343 0.990652653351799 0.997393450608439 1.12254311846791 1.22014193307774 1.18338859466375 1.07735358068645 1.00228248001905 1.0847850114667 0.921392637505406 0.856239917447092 1.07638533615798 0.886370328551659 1.13702643670834 0.858670193840002 0.893178259147836 1.04733612441827 0.903480670740591 1.23638488554875 0.98800345116915 0.888554556402287 0.939050355004659 1.03133880895287 1.01714256061607 1.15271894680139 1.16488376848786 1.07020753899394 1.05109734893649
"Cherniavskyi_VaeVictis" 1.00143649249952 0 1.1741555171889 0.954782858855955 0.886908000134511 0.900647607761114 0.81971735395503 0.888535952969697 0.75086887525093 1.15454384994179 0.943267728952413 0.849246165275268 0.981711767113311 0.857404472493935 1.08099138465692 1.08048757183442 0.948436363437331 1.0686214611947 1.16799175014664 0.909776010447618 0.965972217272029 0.992179862853292 0.902171241671925 0.945241406130658 1.18675922766269 1.14404904650117 1.06050587884628 1.16733378732132 1.05879233621943 1.13060968658613 0.948583573690648 0.895069529820022 1.00446723225608 0.798353150371148 1.1863937537427 1.06454137243981 0.937981991822558 1.11981072405448 0.914235072788857 1.17531107230508 1.08318226569032 1.03617962756878 1.10571238082188 1.01236948463924 1.00835647075167 1.16091610345869 1.25766322888102 1.09175142794485 1.01183016100737
"Fedkovych_Farmazony" 1.14811715687293 1.1741555171889 0 1.2030504240359 1.03570627032139 1.10167308522937 1.20332845236973 1.11246460285318 1.15561090468535 1.17081549072952 1.20268247955872 1.20850102520841 1.22344877264096 0.995498705147631 1.22866536643443 1.27512655715292 1.19831396549172 1.24319708108883 1.28003465580708 1.11711793693526 1.12535404401963 1.25667345846693 1.2274513430305 1.0294380874039 1.30742069883673 1.21225138795238 1.11813082707359 1.24730457189977 1.27052321487303 1.06593017362941 1.0552567917945 1.07987366601841 1.1307589691806 1.08908651995639 1.25839336775613 1.21721344338704 1.12115382806604 1.35634572503223 1.08894493101868 1.3916679046565 1.19235273569584 1.15946217216656 1.18768243245644 1.11661601110339 1.16094871144065 1.2121238148347 1.22994535305 1.30572814654486 1.34989053704652
"Franko_BoaConstrictor" 0.922504273590498 0.954782858855955 1.2030504240359 0 0.751513092787587 0.811141652577254 0.970105402386895 1.03767115283028 0.971089382724892 0.947006314334447 1.00038627088933 0.957361085899992 0.982954882231234 0.823687799399701 0.921110712563131 0.965441623731577 0.877057292587771 1.1964676014776 1.3054794874265 1.01940872157435 0.984301534516187 0.853988797919112 1.03862883083985 1.09434965154909 1.30967323324328 1.24733304032307 1.18686160623731 1.27955392898003 1.09140039897807 1.11073426523423 0.907543716891456 0.887427651985872 1.16547785708106 0.948510738886645 1.31925644956023 0.758403935067936 0.967242827851403 1.20347751877473 1.0134378734957 1.28187552115215 1.03011915908954 0.949885360625215 1.05863241360059 1.00176001311367 1.06158193425174 1.30437608835346 1.40249307918781 1.1971715033577 1.09798060525231
"Franko_PerekhresniStezhky" 0.795327797224442 0.886908000134511 1.03570627032139 0.751513092787587 0 0.675121647319254 0.946678965859153 0.961646063734627 0.924630683508043 0.840826030995989 0.934435101307276 0.899383534960015 1.01747665709439 0.736224932787733 0.742116064650571 0.987455404639818 0.830077358683839 1.04799789426396 1.16934506884712 0.814136083691426 0.812517317625827 0.916814760234564 0.911457843070686 0.927599310238988 1.19709540341971 1.09398353937928 1.07863074014449 1.15847696771345 1.0534194426812 0.979745834923816 0.754782666789891 0.898563648240322 0.944741040653712 0.928704000728022 1.21754881458743 0.80050678046483 0.804887867551762 1.03039913916869 0.947149698646748 1.25685094657885 0.857686893989273 0.897169653550073 0.869200049556028 1.03729851383088 1.04178367708072 1.10105917200923 1.23580732903337 1.1094340486939 0.905493706481396
"Franko_ZakharBerkut" 0.773699459412664 0.900647607761114 1.10167308522937 0.811141652577254 0.675121647319254 0 0.946356254154844 1.02206244223893 0.953870928781957 0.945675851111719 0.802455030609043 0.830375193187479 0.915344959859328 0.829715659646395 0.88938362427628 0.955412474895773 0.89606034477941 1.07292746583541 1.21947337561301 0.926004132297412 0.967492924589127 0.924728093829991 1.0184464678692 0.917539689637404 1.18379987834806 1.16157742369154 1.14192894602184 1.18856055853589 0.944746824054702 1.14439262471329 0.899739875175405 0.825364486566367 1.05976293117095 0.91554081669149 1.24314277149558 0.732772969784257 0.949299881995011 1.15152014511324 0.873410045673046 1.23744976015208 0.9849977437343 0.991490009319655 1.06859816786397 0.919848870336951 1.02012148248402 1.22338112832628 1.25093015041631 1.21922279260584 1.05097220120935
"Hrinchenko_BratNaBrata" 1.06456759650119 0.81971735395503 1.20332845236973 0.970105402386895 0.946678965859153 0.946356254154844 0 0.806970184586633 0.690893551587706 1.13266060000813 0.937478190628821 0.883456132103022 0.921524241100886 0.943026663406497 1.19923788125154 1.15432722100598 1.05733315059807 1.07500068540077 1.24342809861873 0.983866883773441 0.88878431892193 0.989106089316407 0.98876487871757 1.00944824431665 1.18616124336774 1.21398581482534 1.10632924717517 1.22266629676334 1.07406247794212 1.18816071106886 0.99504587341301 0.92423190045432 1.04091987067332 0.83722736240809 1.1537832666739 1.071583301372 0.905058175875764 1.1294659683829 0.904410213812224 1.13861069672637 1.03172820629637 0.964079661320319 1.04037034482765 1.07891880433036 1.04265081847054 1.20137965907866 1.26655967358722 1.18936088066274 0.973085184833991
"Hrinchenko_PidTykhymyVerbamy" 0.971768980440324 0.888535952969697 1.11246460285318 1.03767115283028 0.961646063734627 1.02206244223893 0.806970184586633 0 0.496181670971072 1.20527175179098 1.02065065458854 0.905335046915839 1.0321319315691 0.881426050738159 1.07524420591867 1.12462878298404 0.997492127638328 0.922141973347503 1.04466131330196 0.875225047234283 0.973447816544004 1.10719837981716 0.894146656780927 0.831003445810074 1.10644061543984 1.05132332150434 0.915790760022688 1.00658177574007 1.10104316209409 0.97183436873209 0.928780801620506 0.961485897826518 0.860805628822214 0.747923324704346 1.01180468758007 1.12539688155996 0.865557912233659 1.08022138595036 0.938199485319268 1.09580072806456 1.11392691436156 0.92103434575511 0.971477572353303 1.14937241202961 0.982774930756214 0.995465158841055 1.09439526821476 0.980064485920204 1.03578768448065
"Hrinchenko_SeredTemnoiNochi" 0.969277476867583 0.75086887525093 1.15561090468535 0.971089382724892 0.924630683508043 0.953870928781957 0.690893551587706 0.496181670971072 0 1.16342959321892 0.89729174031991 0.804883669357036 0.905974647528802 0.847143834629949 1.08008903207881 1.09449820462421 0.978169251519032 0.983025185251113 1.09433562399547 0.854508693515198 0.908611358477964 0.995995120674642 0.851985791563868 0.874358139556137 1.08152862189263 1.03795113128465 0.923625982414221 1.03946750321795 1.01073254479332 0.985324649760698 0.871417732712451 0.913670062602137 0.911189930690808 0.723082926638936 1.04310707732497 1.02692526253538 0.851196686833992 1.08964483122718 0.91861994618532 1.05443051615295 1.01637165306509 0.870896256344485 0.989213735231925 1.10432142133557 0.952836401815013 1.05410033512235 1.1447652301873 1.01085978485004 0.969642094798515
"Iatskiv_Blyskavytsi" 0.901967982067684 1.15454384994179 1.17081549072952 0.947006314334447 0.840826030995989 0.945675851111719 1.13266060000813 1.20527175179098 1.16342959321892 0 1.11001754806881 1.10620735492343 1.21274661332774 0.896595659690867 0.779371607123425 0.99717153006776 0.916739535786815 1.17056222922861 1.31804816001155 1.01484801651942 0.958145437575139 1.00165510308771 1.11228837732894 1.15586862761651 1.32326081796401 1.36442031415958 1.34606890048914 1.22043725424094 1.12921756133627 1.1633414622826 0.971308681029147 1.10385578175834 1.22824971376531 1.15488103992096 1.31609060106983 0.926528037550058 1.02624011558505 1.07334720803981 1.09889517871241 1.38883054420929 0.924368844054472 1.00183531284418 0.962467067608679 1.15717345599618 1.16167389509268 1.25178638063002 1.32253044568023 1.24846039814782 0.983930576523262
