"Barvinok_SkoshenyiTsvit" "Cherniavskyi_VaeVictis" "Fedkovych_Farmazony" "Franko_BoaConstrictor" "Franko_PerekhresniStezhky" "Franko_ZakharBerkut" "Hrinchenko_BratNaBrata" "Hrinchenko_PidTykhymyVerbamy" "Hrinchenko_SeredTemnoiNochi" "Iatskiv_Blyskavytsi" "Kashchenko_BortsiZaPravdu" "Kashchenko_PidKorsunem" "Kashchenko_ZDnipraNaDunai" "Khotkevych_KaminnaDushia" "Kobylianska_Liudyna" "Kobylianska_VNediliuRanoZilliaKopala" "Kobylianska_Zemlia" "Konyskyi_BabaIavdokha" "Konyskyi_KhvoraDusha" "Konyskyi_SemenZhuk" "Koroliv_Chmelyk" "Kotsiubynskyi_TiniZabutykhPredkiv" "Krymskyi_NePorozumiiutsia" "Kulish_ChornaRada" "KulishBilozerska_NeBuloZmalku" "Kvitka_KonotopskaVidma" "Kvitka_KozyrDivka" "Kvitka_SerdeshnaOksana" "Levytskyi_HetmanIvanVyhovskyi" "Makovei_KlopotySavchykhy" "Martovych_Zabobon" "Mordovets_DviDoli" "Myrnyi_Durnytsia" "Myrnyi_KhibaRevutVoly" "Myrnyi_LykhyiPoputav" "Nazaruk_KniazYaroslavOsmomysl" "Pchilka_Tovaryshky" "Romanova_Akula" "Storozhenko_MarkoProkliatyi" "Teslenko_StracheneZhyttie" "Ukrainka_NadMorem" "Ukrainka_Pryiazn" "Ukrainka_Zhal" "Vorobkevych_MestChornohortsia" "Vovchok_DeviatBrativ" "Vovchok_Instytutka" "Vovchok_Kozachka" "Vovchok_VidSebeNeVtechesh" "Vynnychenko_ZapyskyKyrpatohoMefistofelia"
"Barvinok_SkoshenyiTsvit" 0 1.02821349226272 1.02285696633345 0.889609269790378 0.810053927559563 0.792548445313643 1.02696976639162 0.880670548423177 0.91799262792704 0.847980204836781 0.875833346919141 0.890417589967276 0.986490276478424 0.786854517000269 0.812538775988058 0.904398218195606 0.845788311537935 0.959974344684099 1.01354811189105 0.83716455908432 0.905499525081647 0.925096834768937 0.980389395585303 0.876749831782376 1.03284608630647 1.02104267147304 0.997260937081111 0.989569534295972 0.890539232891691 0.987524704889833 0.863514706139075 0.779011354993152 0.999516723718402 0.846259551602084 1.02220398619527 0.796141927911209 0.861924798297823 0.965335253446559 0.846338947068458 1.13360293914757 0.960169257720875 0.861978825705059 0.960255946970033 0.92916870515653 0.990815802213203 0.994278453656244 1.09543758641076 1.0014224031038 0.970880387803146
"Cherniavskyi_VaeVictis" 1.02821349226272 0 1.14747591551385 0.986146252796099 0.906964227300904 0.980955359873713 0.839417963592693 0.880731063569876 0.806023269096137 1.07500814150368 0.953366783212544 0.91811363742261 1.00038295264269 0.909704962511814 1.10693483348258 1.09799864223225 0.964200487723877 0.985018020890742 1.10039417229542 0.91987471273107 0.969985010924757 0.983318062115792 0.933437672207207 0.939754816509708 1.12099655689182 1.02166247449555 0.97240653587872 1.11021140338514 1.04899953643353 1.08535859758308 0.957933835038254 0.894530803767398 0.948886955419726 0.846772011307834 1.10476871409829 1.01003672950004 0.950603172938358 1.05170465880204 0.928470928359761 1.08078722843107 1.06138730036998 1.01074912744763 1.06603043940141 1.07269733568962 0.997882800331433 1.05651701917271 1.19335554361606 1.06972036890649 0.939754894104865
"Fedkovych_Farmazony" 1.02285696633345 1.14747591551385 0 1.12036643619386 0.982182489558313 1.05393157387084 1.14884509967886 1.05928456043931 1.10598218563232 1.07996604329727 1.12537310650083 1.1104017972672 1.18376572298821 0.994181488354071 1.11054858647398 1.2017469760626 1.08621877965414 1.12395135949734 1.1510830429564 1.02797662534666 1.06842472756738 1.17636939826661 1.15199441054692 0.980677622366035 1.19542958122747 1.08243429983051 1.00972262491018 1.14863284428178 1.1206835643516 1.04656684510901 1.01375208857697 0.993682397166249 1.05287524593198 1.03585705137279 1.16702308815267 1.07269898944919 1.0774528357692 1.2454723111812 1.0425562775906 1.22528801043403 1.18692244110219 1.07737752452578 1.18410683923603 1.07288694678161 1.10471745088875 1.10576246321774 1.14470211141584 1.22217236036381 1.21043508848097
"Franko_BoaConstrictor" 0.889609269790378 0.986146252796099 1.12036643619386 0 0.789052646764366 0.830509874739149 0.993810713748834 0.985476214962274 0.962168759687822 0.881684439686748 1.01276138593566 0.96535795496278 1.0373342256803 0.842930010152612 0.917575387376836 0.97606079255674 0.866580302857099 1.10932561985885 1.17316985925624 0.970454854720723 0.952012096159601 0.840809378373902 1.00727030502407 1.05414361430738 1.22328066621327 1.09892272552216 1.08593456176304 1.19841377998619 1.02992042490012 1.05106424207614 0.879298128467798 0.8910716706532 1.06392720926643 0.908015351796687 1.18153800262285 0.784868696344117 0.955210186260674 1.10086267642303 0.991568058367835 1.19866188257297 1.02579555190207 0.94004981351398 1.04625429250359 0.997917407793053 1.06750380285258 1.17617500953035 1.29933874373604 1.15950977224186 1.04573455356344
"Franko_PerekhresniStezhky" 0.810053927559563 0.906964227300904 0.982182489558313 0.789052646764366 0 0.684880241930086 0.949116186696491 0.913208237875932 0.888787210834471 0.796214556466525 0.942886059025839 0.890667403766711 1.01413070847453 0.749909681472425 0.814887088000274 0.980789693812208 0.819899521935898 0.981492984758592 1.08932261266889 0.817589012455286 0.793489225592225 0.912051927395903 0.933477926859762 0.883015262129751 1.16376429545982 0.991484818291652 0.991213486802837 1.11447329717052 0.984168140879414 0.951611716197302 0.725695126547979 0.871886307109181 0.904366771715145 0.911604284374658 1.13919999051596 0.750876681871335 0.797718863302068 1.00314630562851 0.940592213682545 1.15171212354612 0.913253024385494 0.86173016728053 0.899298483896939 1.01547192987782 1.05419466480501 1.03395089912714 1.18225403564232 1.09889224307783 0.837091992931833
"Franko_ZakharBerkut" 0.792548445313643 0.980955359873713 1.05393157387084 0.830509874739149 0.684880241930086 0 0.952718038477261 0.969129177432624 0.964869502644798 0.892871864739962 0.833592581940717 0.836804066184358 0.929360440502848 0.845007090395571 0.925067947297014 0.954657940021031 0.85542181717566 1.03943842166047 1.12676406129882 0.916807025313178 0.896119670043416 0.8996080190857 1.03338351339235 0.897024774542739 1.13879652841478 1.01571890515551 1.06217478707353 1.14107537326347 0.904842175679217 1.08818852842627 0.885321558803686 0.82174751579868 1.01072461953691 0.936742128319834 1.16723454933601 0.708312862739172 0.923843319615747 1.11462023952082 0.861381388355291 1.18086285484956 1.03796644586528 0.950597635891578 1.0593870037465 0.954674429072582 1.05405460328644 1.11171632618512 1.21555407933909 1.17005178549926 1.00936439876332
"Hrinchenko_BratNaBrata" 1.02696976639162 0.839417963592693 1.14884509967886 0.993810713748834 0.949116186696491 0.952718038477261 0 0.806980980919132 0.753473994783564 1.06608591123267 0.933213958025229 0.906750024711937 0.925782157463161 0.943471529952076 1.15933055032364 1.15295687512985 1.01872948714731 1.01673067918615 1.13172859216013 0.967756885951491 0.874134572308291 0.975125564316116 0.972105927071941 0.963129215188354 1.17910894730331 1.06138939933217 1.01350450627209 1.16509195594193 1.0106953993173 1.13790372863738 0.977890784139363 0.874974431806208 0.992505827948375 0.878506019894817 1.12461544271172 0.993766521827319 0.941025169071723 1.08264577817127 0.903459483512857 1.1135665691417 1.02454894053779 0.947334299653603 1.04351779412835 1.08817310996175 1.01985412264845 1.10216449024993 1.22088248098428 1.11710345296603 0.935888415774817
"Hrinchenko_PidTykhymyVerbamy" 0.880670548423177 0.880731063569876 1.05928456043931 0.985476214962274 0.913208237875932 0.969129177432624 0.806980980919132 0 0.514553585192289 1.02895030954767 0.943049179972961 0.858708455845586 0.977970712454771 0.80802594051805 0.999681887374491 1.03468794485376 0.880429929299705 0.826097924217504 0.966630066491104 0.811447750237774 0.907529252694896 0.982319141182014 0.869217997108886 0.807388031226043 0.994306585848988 0.936380645855726 0.837856178134279 0.956813859522849 0.972885480204308 0.948472648395915 0.875343918944607 0.858014339987915 0.848265531756852 0.701149068231999 0.961241607100522 0.9549864735053 0.887067062257362 0.974862977233813 0.870285613023348 1.01319334236918 1.01894997137969 0.861391628928671 0.962992691912294 1.0629127685246 0.941118946874212 0.905695132256548 1.09586070836887 0.943735642718104 0.949580219698047
"Hrinchenko_SeredTemnoiNochi" 0.91799262792704 0.806023269096137 1.10598218563232 0.962168759687822 0.888787210834471 0.964869502644798 0.753473994783564 0.514553585192289 0 1.03976781192951 0.874313238170452 0.809517795360738 0.900455791149488 0.809280829941949 1.03292376473193 1.03894018245539 0.885392391567596 0.930294234994881 1.01667316995359 0.84986733777403 0.856479328109235 0.980691659097721 0.850024251168234 0.858065280104193 0.997343965330665 0.946334197405035 0.867365724851603 0.978393611389277 0.937502479108182 0.950073320896498 0.851611914725396 0.859392345336126 0.891807939343843 0.749504492270295 0.986240225680509 0.944547550406725 0.891843810888939 1.01675223325955 0.896309568396295 0.999276045569482 1.00820149128999 0.849345085324877 0.978417603894433 1.08199607705428 0.930961365540208 0.967763690363857 1.11552643712142 0.972010626026086 0.908840544293077
"Iatskiv_Blyskavytsi" 0.847980204836781 1.07500814150368 1.07996604329727 0.881684439686748 0.796214556466525 0.892871864739962 1.06608591123267 1.02895030954767 1.03976781192951 0 1.01728293473327 1.01022288762816 1.13244397167314 0.845421473280045 0.814780975130864 0.954689537840564 0.849829475015542 1.05001475318036 1.16588237142582 0.942119680978889 0.888023355108593 0.954591642214382 1.03057140742786 1.02549365075192 1.18887054721534 1.11161800558396 1.13488016355034 1.12339389267316 1.02908732672971 1.05236500562566 0.878670431431466 0.990572826100956 1.07777607814061 1.02723184698141 1.16974188087053 0.830115782237632 0.934942344766651 0.995674902997994 1.00113500293585 1.21250383420289 0.943461684179717 0.908214793174033 0.976921386223616 1.05987869525484 1.10579832375544 1.09286804388377 1.22566206679923 1.12082064116538 0.905176240328011
