"Barvinok_SkoshenyiTsvit" "Cherniavskyi_VaeVictis" "Fedkovych_Farmazony" "Franko_BoaConstrictor" "Franko_PerekhresniStezhky" "Franko_ZakharBerkut" "Hrinchenko_BratNaBrata" "Hrinchenko_PidTykhymyVerbamy" "Hrinchenko_SeredTemnoiNochi" "Iatskiv_Blyskavytsi" "Kashchenko_BortsiZaPravdu" "Kashchenko_PidKorsunem" "Kashchenko_ZDnipraNaDunai" "Khotkevych_KaminnaDushia" "Kobylianska_Liudyna" "Kobylianska_VNediliuRanoZilliaKopala" "Kobylianska_Zemlia" "Konyskyi_BabaIavdokha" "Konyskyi_KhvoraDusha" "Konyskyi_SemenZhuk" "Koroliv_Chmelyk" "Kotsiubynskyi_TiniZabutykhPredkiv" "Krymskyi_NePorozumiiutsia" "Kulish_ChornaRada" "KulishBilozerska_NeBuloZmalku" "Kvitka_KonotopskaVidma" "Kvitka_KozyrDivka" "Kvitka_SerdeshnaOksana" "Levytskyi_HetmanIvanVyhovskyi" "Makovei_KlopotySavchykhy" "Martovych_Zabobon" "Mordovets_DviDoli" "Myrnyi_Durnytsia" "Myrnyi_KhibaRevutVoly" "Myrnyi_LykhyiPoputav" "Nazaruk_KniazYaroslavOsmomysl" "Pchilka_Tovaryshky" "Romanova_Akula" "Storozhenko_MarkoProkliatyi" "Teslenko_StracheneZhyttie" "Ukrainka_NadMorem" "Ukrainka_Pryiazn" "Ukrainka_Zhal" "Vorobkevych_MestChornohortsia" "Vovchok_DeviatBrativ" "Vovchok_Instytutka" "Vovchok_Kozachka" "Vovchok_VidSebeNeVtechesh" "Vynnychenko_ZapyskyKyrpatohoMefistofelia"
"Barvinok_SkoshenyiTsvit" 0 1.02557537314556 1.03005902438429 0.891429967409303 0.823782549623798 0.782217829572527 1.010999871708 0.894451083174795 0.908591765399755 0.851579346331391 0.882089053936104 0.889537893960798 0.981282761439879 0.799619129625252 0.824507388482618 0.874957918929725 0.849332902875023 0.975357122443626 1.0355236124799 0.856599322055933 0.905865254116967 0.912937114867635 0.984569973412557 0.881441278063405 1.02361965179592 1.04884232857922 1.01406862363646 0.995974502860559 0.920683737054593 1.01758840873044 0.889570703604166 0.786685797458712 1.02593459381677 0.84001279996774 1.03235930981648 0.805258974940598 0.884087351722805 0.977492657852618 0.867939549580874 1.16403377321732 0.959878577569486 0.853463115475087 0.950819910765496 0.938571029601874 1.01838111157715 1.02318139666387 1.0894866503605 1.01069396446274 0.984360470731636
"Cherniavskyi_VaeVictis" 1.02557537314556 0 1.14340349372951 0.982608273644774 0.910747170858398 0.951431607125036 0.819232657245744 0.914224602728463 0.809235414043751 1.08157299096519 0.963164071249583 0.916265932925426 1.00715195037437 0.916314470378407 1.10119268500384 1.07451046523909 0.958542808829088 0.993698980930754 1.12751980844211 0.943358963038061 0.946606567910789 0.980250018025212 0.9190913499315 0.938154938955612 1.13672078995237 1.04547549839454 0.989844310299488 1.13199265493905 1.06230888990034 1.11217893825236 0.974161939324589 0.895256411597879 0.955092187910062 0.83943691995427 1.13102224672142 1.02842171591453 0.940224542912818 1.09282447931331 0.921913467499 1.08603509871447 1.04937597049545 1.01132329938481 1.06439910729429 1.05643004354238 1.01483170050965 1.05053461980705 1.17514514754832 1.07296708288265 0.930927262518756
"Fedkovych_Farmazony" 1.03005902438429 1.14340349372951 0 1.12169489908925 0.988772354485055 1.05769634889396 1.14099352456461 1.0698619327031 1.10471811824725 1.07345337855455 1.15910531534901 1.13519127729432 1.19281500073777 0.988539329999492 1.13229095521407 1.17365730292326 1.09515255438341 1.13919827334258 1.17369343097654 1.05102506041714 1.06702925711671 1.17686176451251 1.15922933529969 0.982708103674514 1.21398144465135 1.09401575750373 1.02964283929952 1.1586817314641 1.1591186173442 1.05789420837997 1.02456435120298 1.01145314978893 1.07606180294004 1.03173158487619 1.17918882981651 1.09675857148636 1.09096645836565 1.2655481147703 1.05693439194202 1.242131085749 1.17548995150484 1.0867233974426 1.18425795050012 1.0833374012799 1.13756944787685 1.12566208878536 1.13777134087709 1.21857943592454 1.21461384959062
"Franko_BoaConstrictor" 0.891429967409303 0.982608273644774 1.12169489908925 0 0.773462488062666 0.804026744937527 0.961407624245412 1.00320815319112 0.953733709685154 0.880376394303081 1.00317581172221 0.949133868256169 1.01927362343257 0.849154869873039 0.910240863934908 0.93918062848428 0.861918835254768 1.12068931365338 1.20668890507603 0.989358684098769 0.918703167472192 0.830666375457555 1.00540806825311 1.03982321870114 1.22192468463954 1.11435186995252 1.08765006342316 1.20915787963812 1.06490261905924 1.06859820144368 0.894414493489609 0.882283290164581 1.07850823015436 0.896452934856798 1.19546408744454 0.767768804083878 0.955981547030643 1.13087659692402 0.991155147900132 1.20756742067352 1.02466768089718 0.937860718073756 1.04315852043958 0.98673186913311 1.08659998147345 1.1848081845527 1.28716685875461 1.17661429441539 1.02881461190347
"Franko_PerekhresniStezhky" 0.823782549623798 0.910747170858398 0.988772354485055 0.773462488062666 0 0.674192545491662 0.944801241697382 0.945166841288166 0.907545171877535 0.807044829824086 0.977258415542794 0.913513200331091 1.02571025315904 0.765856812997055 0.805542041981917 0.954817516740592 0.825888125504743 1.01502745094013 1.14058657763442 0.849652987346424 0.795146671444374 0.908138057719253 0.942181625465312 0.893250820052985 1.17125539409476 1.02139269830924 1.01341825799495 1.14137081251657 1.01781437144285 0.96606449211971 0.758368509533254 0.89487151532991 0.923462954618885 0.914080386786447 1.16229053364351 0.756574244945678 0.815494619836409 1.02975319628256 0.949458490351558 1.18918346775647 0.914058603115668 0.863289958689177 0.902101617278512 1.02771504449374 1.08345227161892 1.05487945827658 1.17208374402748 1.11333695614508 0.867322514462433
"Franko_ZakharBerkut" 0.782217829572527 0.951431607125036 1.05769634889396 0.804026744937527 0.674192545491662 0 0.936857749920361 0.977462659360227 0.947709858652836 0.888810199900288 0.835514496920385 0.827712297256042 0.92982349602643 0.836989655600592 0.913409448909844 0.912395083874629 0.835049595053685 1.03720635566716 1.15234287854221 0.920049092211719 0.877008132295706 0.878202322923396 1.027023136738 0.888400216467538 1.13357213345156 1.03092488572484 1.05649680669022 1.13524338275213 0.935355819510962 1.09648155608346 0.89022030552042 0.833373149199855 1.01335018487882 0.91017471931258 1.15804395249929 0.707010664946229 0.926147628651822 1.12970243618525 0.853395559174907 1.20346908699143 1.02696161610579 0.933070519638616 1.04679453057614 0.951646145225316 1.05658427096918 1.12181532406609 1.20607422137464 1.16974945379258 0.999603444692782
"Hrinchenko_BratNaBrata" 1.010999871708 0.819232657245744 1.14099352456461 0.961407624245412 0.944801241697382 0.936857749920361 0 0.802441234218866 0.735169459844221 1.07224827827479 0.911732919441422 0.88890665124183 0.914863864656801 0.932924815756418 1.14687150277064 1.10354740296085 0.998194924316825 1.00730247595431 1.13887181385792 0.955716128620556 0.84246952871977 0.951854406022574 0.9540901860177 0.936611365255035 1.14186975413959 1.04638085553693 0.989311092792919 1.13949306083575 1.00855238864392 1.13937654944595 0.973103423783518 0.867961233182867 0.982903484695685 0.83155490736199 1.08756486052753 1.00354673682272 0.922793766498179 1.0879848136309 0.884101031635208 1.11138856680256 0.99736970726012 0.926534902284303 1.02274776709121 1.05351728032024 0.994538192922569 1.08648399869916 1.16583962533196 1.10578839011704 0.91279019517841
"Hrinchenko_PidTykhymyVerbamy" 0.894451083174795 0.914224602728463 1.0698619327031 1.00320815319112 0.945166841288166 0.977462659360227 0.802441234218866 0 0.519231194970554 1.07220990669643 0.965363468986619 0.873691678916863 1.00426333582316 0.847337764376132 1.02536463607198 1.04076605179324 0.912220212583849 0.847238247977329 0.986598543577073 0.830360657773366 0.913790532051278 1.00149898535627 0.881520414276124 0.81111344002288 1.00500890979757 0.961887944991751 0.869524390488348 0.981683418793876 1.00195643029912 0.983505380603279 0.909246162609043 0.885541381485944 0.865763522032742 0.706171387370491 0.983900439564162 0.996002858618175 0.896899579513685 1.01591923241223 0.890318017139424 1.03491998243696 1.03171506076193 0.880822599619781 0.969801169940251 1.07284484877413 0.970931358357433 0.915898120321546 1.08258693567405 0.9565724899149 0.963082890550629
"Hrinchenko_SeredTemnoiNochi" 0.908591765399755 0.809235414043751 1.10471811824725 0.953733709685154 0.907545171877535 0.947709858652836 0.735169459844221 0.519231194970554 0 1.05796328447397 0.872655518885426 0.795869349254806 0.900681244458169 0.825665678857085 1.03503256056578 1.0214665370527 0.90180703630169 0.940470174046405 1.03788474667266 0.848749310928284 0.850821343491433 0.969542356309398 0.840008750377026 0.850017439617434 0.995794943646686 0.958792848184138 0.875887050613029 0.988322323483252 0.938322620547367 0.969211571193341 0.866299681612749 0.872888170072161 0.900387023949957 0.738815886843846 1.00828584869496 0.946229104385588 0.880697072616541 1.03597132540353 0.890528463485158 1.01215517479667 0.992879503048495 0.847701875623875 0.976163653517543 1.06852081453634 0.954564615736784 0.978319295743235 1.09779439394324 0.974018242864599 0.921795706879689
"Iatskiv_Blyskavytsi" 0.851579346331391 1.08157299096519 1.07345337855455 0.880376394303081 0.807044829824086 0.888810199900288 1.07224827827479 1.07220990669643 1.05796328447397 0 1.03729280762915 1.02248017696329 1.13734958704055 0.864428716004946 0.810180916956185 0.928895658264009 0.860231515152991 1.0653683615108 1.19831062534387 0.963030565785832 0.882394977299356 0.947317910552078 1.03070738420006 1.03066307314235 1.20469129870556 1.13305383390072 1.1573950284747 1.13129312835588 1.05101270210394 1.07344252184452 0.905413690695458 1.00744323211776 1.10937239582197 1.03208844722776 1.17730941240758 0.830263894631777 0.941831047167738 1.02646847844152 1.01410496665771 1.24746299752314 0.939992348464423 0.904997506725375 0.962803513469281 1.05820118114016 1.12399684976992 1.11897905379761 1.20382390205877 1.14130136013142 0.908161185464371
